"","Event","Latitude","Longitude","Date.Time","Depth.water..m.","Press..dbar.","Temp....C.","Sal","Substrate","Subtransect","Dive.no","Morphospecies....","Cnidaria....","Arthropoda....","Bryozoa....","Chordata....","Echinod....","Porifera....","Foram.plankt....","Invert.other....","H.","J.","S","FOV.camera..m.","Slope..deg."
"429","TOSCA_ROV07",60.40654,58.03645,"2018-05-31",1232.37,1231.96,3.6,34.89,"boulders",437,7,0,0,0,0,0,0,0,0,0,0,0,0,4.7,11.88
"430","TOSCA_ROV07",60.40282,58.03667,"2018-05-31",1235.72,1217.57,3.6,34.89,"boulders",438,7,0,0,0,0,0,0,0,0,0,0,0,0,4.71,7.42
"431","TOSCA_ROV07",60.39861,58.03691,"2018-05-31",1237.28,1216.31,3.6,34.9,"boulders",439,7,101,50,0,0,3,33,15,0,0,2.265,0.769,19,4.72,6.8
"432","TOSCA_ROV07",60.39436,58.03716,"2018-05-31",1211.29,1221.97,3.6,34.89,"sand",440,7,461,107,0,0,4,290,60,0,0,1.752,0.575,21,5.24,27.9
"433","TOSCA_ROV07",60.3917,58.03743,"2018-05-31",1207.69,1228.49,3.6,34.89,"bedrock",441,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.95
"434","TOSCA_ROV07",60.2996,58.03673,"2018-05-31",1370.49,1390.28,3.59,34.9,"sand",463,7,242,78,0,0,4,142,17,1,0,1.731,0.552,23,NA,5.82
"435","TOSCA_ROV07",60.29467,58.0366,"2018-05-31",1379.38,1397.46,3.59,34.9,"sand",464,7,179,19,0,0,4,152,0,4,0,0.957,0.373,13,3.86,4.04
"436","TOSCA_ROV07",60.29018,58.0365,"2018-05-31",1377.61,1403.37,3.59,34.9,"gravel",465,7,0,0,0,0,0,0,0,0,0,0,0,0,3.46,4.03
"437","TOSCA_ROV07",60.28571,58.03637,"2018-05-31",1380.08,1409.62,3.59,34.9,"gravel",466,7,135,3,0,0,2,111,0,19,0,0.725,0.348,8,3.54,7.04
"438","TOSCA_ROV07",60.28061,58.03621,"2018-05-31",1386.29,1415.01,3.59,34.9,"gravel",467,7,281,9,0,0,0,179,0,93,0,1.026,0.494,8,2.98,8.15
"439","TOSCA_ROV07",60.27607,58.03607,"2018-05-31",1390.06,1420.73,3.59,34.9,"bedrock",468,7,232,24,0,0,1,177,12,18,0,1.677,0.58,18,3.75,6.07
"440","TOSCA_ROV07",60.27183,58.03595,"2018-05-31",1395.14,1425.52,3.58,34.9,"boulders",469,7,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9.5
"441","TOSCA_ROV07",60.2666,58.03582,"2018-05-31",1402.49,1429.51,3.58,34.91,"boulders",470,7,22,2,0,0,0,18,2,0,0,1.323,0.68,7,4.93,8.09
"442","TOSCA_ROV07",60.26223,58.03574,"2018-05-31",1410.87,1427.94,3.58,34.9,"boulders",471,7,79,0,0,0,1,32,0,46,0,0.831,0.599,4,4.73,10.41
"443","TOSCA_ROV07",60.25746,58.03569,"2018-05-31",1417.54,1423.5,3.58,34.91,"gravel",472,7,180,1,0,0,0,99,0,80,0,0.824,0.512,5,3.89,10.42
"444","TOSCA_ROV07",60.2528,58.03559,"2018-05-31",1416,1414.74,3.58,34.9,"gravel",473,7,245,4,0,0,0,76,1,164,0,0.944,0.41,10,3.05,6.64
"445","TOSCA_ROV07",60.24833,58.03541,"2018-05-31",1421.01,1409.85,3.58,34.9,"gravel",474,7,208,4,0,0,2,70,0,132,0,0.929,0.423,9,2.98,4.38
"446","TOSCA_ROV07",60.24373,58.03523,"2018-05-31",1409.82,1409.71,3.58,34.9,"gravel",475,7,177,4,0,0,0,31,1,141,0,0.755,0.363,8,2.56,7.84
"447","TOSCA_ROV07",60.23861,58.03505,"2018-05-31",1406.79,1392.92,3.59,34.9,"gravel",476,7,1889,92,0,0,13,902,17,865,0,1.189,0.322,40,3.09,13.54
"448","TOSCA_ROV07",60.23567,58.03482,"2018-05-31",1395.48,1361.87,3.59,34.9,"sand",477,7,679,49,0,0,7,327,41,255,0,1.681,0.499,29,4.45,23.17
"449","TOSCA_ROV07",60.23104,58.03473,"2018-05-31",1361.33,1335.5,3.59,34.9,"sand",478,7,1360,91,0,0,18,509,110,632,0,1.689,0.468,37,3.73,46.47
"450","TOSCA_ROV07",60.22731,58.03458,"2018-05-31",1322.29,1314.9,3.59,34.9,"bedrock",479,7,3814,271,0,0,31,1168,273,2071,0,1.694,0.401,68,3.63,52.73
"451","TOSCA_ROV07",60.2245,58.03458,"2018-05-31",1280.47,1288.45,3.6,34.89,"sand",480,7,472,44,0,0,3,130,63,232,0,1.922,0.528,38,3.13,39.94
"452","TOSCA_ROV07",60.22257,58.03468,"2018-05-31",1268.16,1289.42,3.59,34.89,"sand",481,7,70,13,0,0,3,15,1,38,0,1.719,0.635,15,2.51,20.72
"453","TOSCA_ROV07",60.22376,58.03517,"2018-05-31",1284.8,1290.26,3.59,34.89,"sand",482,7,38,23,0,0,0,3,12,0,0,2.316,0.903,13,2.53,36.39
"454","TOSCA_ROV07",60.2267,58.03554,"2018-05-31",1310.62,1290.19,3.59,34.89,"sand",483,7,28,4,0,0,1,1,0,22,0,0.805,0.5,5,2.67,31.31
"455","TOSCA_ROV07",60.22954,58.03585,"2018-05-31",1342.41,1290.21,3.59,34.89,"gravel",484,7,133,22,0,0,0,51,17,43,0,2.195,0.721,21,2.98,49.72
"456","TOSCA_ROV07",60.2324,58.03627,"2018-05-31",1298.37,1290.22,3.59,34.89,"gravel",485,7,0,0,0,0,0,0,0,0,0,0,0,0,3.31,41.73
"457","TOSCA_ROV07",60.23545,58.03663,"2018-05-31",1322.69,1290.26,3.59,34.89,"gravel",486,7,0,0,0,0,0,0,0,0,0,0,0,0,3.46,54.51
"458","TOSCA_ROV07",60.23762,58.03698,"2018-05-31",1377.4,1292.96,3.58,34.9,"gravel",487,7,0,0,0,0,0,0,0,0,0,0,0,0,3.67,49.64
"459","TOSCA_ROV07",60.24018,58.03748,"2018-05-31",1376.03,1353.81,3.59,34.89,"gravel",488,7,0,0,0,0,0,0,0,0,0,0,0,0,3.91,16.25
"460","TOSCA_ROV07",60.24291,58.03791,"2018-05-31",1374.55,1391.76,3.59,34.9,"gravel",489,7,0,0,0,0,0,0,0,0,0,0,0,0,4.16,18.25
"461","TOSCA_ROV07",60.24349,58.03819,"2018-05-31",1369.07,1372.42,3.59,34.9,"gravel",490,7,51,1,0,0,1,6,7,36,0,1.109,0.533,8,4.96,22.84
"462","TOSCA_ROV07",60.24082,58.03821,"2018-05-31",1368.85,1336.15,3.59,34.9,"bedrock",491,7,418,56,0,1,7,269,85,0,0,2.077,0.584,35,5.88,37.49
"463","TOSCA_ROV07",60.23635,58.03824,"2018-05-31",1327.37,1307.5,3.59,34.89,"bedrock",492,7,827,87,0,33,10,493,189,15,0,1.973,0.586,29,5.1,34.97
"464","TOSCA_ROV07",60.23175,58.03826,"2018-05-31",1305.69,1270.33,3.59,34.89,"bedrock",493,7,735,70,0,0,6,445,214,0,0,2.025,0.57,35,4.08,44.3
"465","TOSCA_ROV07",60.2282,58.03851,"2018-05-31",1252.51,1229.01,3.58,34.89,"bedrock",494,7,84,13,0,0,3,50,18,0,0,1.987,0.717,16,4.59,47.36
"466","TOSCA_ROV07",60.2242,58.03877,"2018-05-31",1234.05,1229.14,3.58,34.89,"bedrock",495,7,237,7,1,0,1,124,92,12,0,1.838,0.624,19,4.64,30.55
"467","TOSCA_ROV07",60.22338,58.03906,"2018-05-31",1226.93,1229.09,3.58,34.89,"boulders",496,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,32.55
"468","TOSCA_ROV07",60.24143,58.04279,"2018-05-31",1348.88,1375.35,3.59,34.9,"gravel",505,7,164,35,0,10,1,86,32,0,0,2.18,0.74,19,4.35,25.47
"469","TOSCA_ROV07",60.24125,58.04327,"2018-05-31",1352.17,1386.42,3.59,34.9,"sand",506,7,339,30,0,0,1,210,7,91,0,1.331,0.491,15,4.45,18.22
"470","TOSCA_ROV07",60.24062,58.04373,"2018-05-31",1358.52,1389.28,3.59,34.9,"boulders",507,7,180,27,1,0,1,75,3,73,0,1.409,0.508,16,4.65,21.04
"471","TOSCA_ROV07",60.24025,58.04424,"2018-05-31",1370.27,1378.92,3.59,34.9,"sand",508,7,151,4,0,0,0,1,0,146,0,0.19,0.118,5,4.06,15.67
"472","TOSCA_ROV07",60.23962,58.04466,"2018-05-31",1369.8,1355.82,3.59,34.9,"sand",509,7,128,25,0,0,2,68,1,32,0,1.585,0.618,13,5.75,15.3
"473","TOSCA_ROV07",60.23875,58.04518,"2018-05-31",1367.88,1348.54,3.59,34.9,"sand",510,7,233,51,0,0,3,150,4,25,0,1.794,0.663,15,4.97,19.73
"474","TOSCA_ROV07",60.23578,58.04544,"2018-05-31",1354.41,1348.68,3.59,34.9,"sand",511,7,609,138,0,28,13,355,59,16,0,2.186,0.615,35,4.11,20.11
"475","TOSCA_ROV07",60.23186,58.04561,"2018-05-31",1330.67,1330.29,3.59,34.89,"sand",512,7,210,48,0,0,5,116,41,0,0,2.39,0.725,27,4.88,21.72
"476","TOSCA_ROV07",60.23055,58.04569,"2018-05-31",1343.22,1322.2,3.59,34.89,"sand",513,7,170,41,0,0,2,77,50,0,0,2.079,0.683,21,5.18,19.54
"477","TOSCA_ROV07",60.22623,58.04599,"2018-05-31",1314.13,1318.3,3.58,34.89,"sand",514,7,204,35,0,0,5,94,70,0,0,2.001,0.657,21,4.11,22.4
"478","TOSCA_ROV07",60.22324,58.04617,"2018-05-31",1296.86,1370.36,3.58,34.9,"sand",515,7,166,20,0,0,0,75,71,0,0,2.213,0.688,25,6.13,37.83
"479","TOSCA_ROV07",60.22673,58.04636,"2018-05-31",1327.01,1383.34,3.59,34.9,"sand",516,7,0,0,0,0,0,0,0,0,0,0,0,0,6.24,18.64
"480","TOSCA_ROV07",60.23104,58.04654,"2018-05-31",1333.39,1382.49,3.59,34.9,"sand",517,7,0,0,0,0,0,0,0,0,0,0,0,0,6.12,31.54
"481","TOSCA_ROV07",60.23534,58.04671,"2018-05-31",1360.73,1380.4,3.58,34.9,"sand",518,7,0,0,0,0,0,0,0,0,0,0,0,0,5.98,15.94
"482","TOSCA_ROV07",60.23892,58.04695,"2018-05-31",1370.93,1376.07,3.59,34.9,"sand",519,7,18,0,0,0,0,1,0,17,0,0.215,0.31,2,5.66,9.39
"483","TOSCA_ROV07",60.24003,58.04742,"2018-05-31",1368.58,1381.92,3.59,34.9,"boulders",520,7,249,19,0,0,2,163,14,51,0,1.359,0.49,16,5.18,6.97
"484","TOSCA_ROV07",60.24018,58.04781,"2018-05-31",1366.62,1390.99,3.59,34.9,"bedrock",521,7,38,10,0,0,0,24,4,0,0,1.361,0.655,8,3.84,1.15
"485","TOSCA_ROV07",60.23969,58.0483,"2018-05-31",1366.17,1399.66,3.58,34.9,"sand",522,7,434,42,0,0,3,334,40,15,0,1.207,0.39,22,3.99,3.58
"486","TOSCA_ROV07",60.23986,58.04882,"2018-05-31",1376.24,1417.84,3.58,34.9,"boulders",523,7,196,18,0,0,2,110,13,53,0,1.472,0.5,19,5.41,12.64
"487","TOSCA_ROV07",60.2394,58.04931,"2018-05-31",1386.25,1424.34,3.58,34.89,"gravel",524,7,168,21,0,0,0,105,30,10,2,1.663,0.538,22,5.04,9.7
"488","TOSCA_ROV07",60.2388,58.04979,"2018-05-31",1389.96,1426.51,3.58,34.9,"boulders",525,7,141,12,0,0,3,41,2,83,0,1.234,0.481,13,4.96,9.49
"489","TOSCA_ROV07",60.2383,58.05028,"2018-05-31",1398.47,1428,3.58,34.89,"boulders",526,7,58,8,0,0,3,7,0,40,0,1.177,0.536,9,NA,22.13
"490","TOSCA_ROV07",60.23845,58.05073,"2018-05-31",1413.89,1431.66,3.58,34.9,"boulders",527,7,22,11,0,0,0,0,0,10,1,1.288,0.719,6,NA,22.16
"491","TOSCA_ROV07",60.23893,58.05106,"2018-05-31",1421.46,1436.32,3.59,34.9,"boulders",528,7,17,14,0,0,2,1,0,0,0,0.872,0.542,5,3.59,10.72
"492","TOSCA_ROV07",60.2436,58.05096,"2018-05-31",1420.15,1191.86,3.72,34.88,"boulders",529,7,10,9,0,0,0,1,0,0,0,0.639,0.582,3,4.26,12.58
"493","TOSCA_ROV07",60.24629,58.05089,"2018-05-31",1422.58,1146.63,3.7,34.88,"sand",530,7,151,27,0,0,3,38,16,67,0,1.718,0.619,16,5.57,13.58
"494","TOSCA_ROV07",60.25024,58.05079,"2018-05-31",1416.77,1357.05,3.58,34.88,"gravel",531,7,61,12,0,0,0,31,1,17,0,1.354,0.651,8,7.8,13.55
"495","TOSCA_ROV08",63.35745,57.98828,"2018-06-01",2968.49,2990.67,2.92,34.95,"sand",533,8,0,0,0,0,0,0,0,0,0,0,0,0,5.91,1.18
"496","TOSCA_ROV08",63.4304,57.97642,"2018-06-01",2514.21,2519.34,3.1,34.91,"boulders",573,8,90,1,0,2,0,1,85,1,0,1.226,0.511,11,4.92,19.02
"497","TOSCA_ROV08",63.43271,57.97616,"2018-06-01",2499.26,2482.15,3.11,34.91,"sand",574,8,182,0,0,2,2,1,93,84,0,1.27,0.551,10,4.93,21.03
"498","TOSCA_ROV08",63.43432,57.97582,"2018-06-01",2479.84,2471.69,3.11,34.91,"sand",575,8,71,1,2,1,0,1,11,55,0,0.995,0.432,10,7.18,20.29
"499","TOSCA_ROV08",63.4353,57.97549,"2018-06-01",2474.47,2466.39,3.11,34.91,"boulders",576,8,189,1,0,6,2,8,82,90,0,1.528,0.564,15,4.55,21
"500","TOSCA_ROV08",63.43634,57.9752,"2018-06-01",2473.77,2465.08,3.11,34.91,"boulders",577,8,29,0,0,0,0,1,7,21,0,0.924,0.574,5,4.7,24.45
"501","TOSCA_ROV08",63.43653,57.97515,"2018-06-01",2447.15,2462.7,3.11,34.91,"boulders",578,8,23,0,0,2,0,0,7,14,0,1.228,0.685,6,4.73,28.77
"502","TOSCA_ROV08",63.4377,57.97496,"2018-06-01",2447.15,2438.82,3.11,34.91,"boulders",579,8,126,0,2,12,2,9,77,24,0,1.874,0.648,18,4.32,28.77
"503","TOSCA_ROV08",63.43985,57.97473,"2018-06-01",2422.39,2401.34,3.12,34.91,"boulders",580,8,89,0,1,13,1,1,49,24,0,1.494,0.623,11,5.28,28.88
"504","TOSCA_ROV08",63.44231,57.97441,"2018-06-01",2422.28,2380.55,3.12,34.91,"sand",581,8,79,2,0,15,0,0,31,31,0,1.434,0.689,8,5.68,30.61
"505","TOSCA_ROV08",63.44435,57.97406,"2018-06-01",2392.61,2366.17,3.13,34.91,"boulders",582,8,167,0,0,50,0,1,103,13,0,1.473,0.614,11,6.78,31.29
"506","TOSCA_ROV08",63.44616,57.97367,"2018-06-01",2371.39,2346.99,3.14,34.91,"boulders",583,8,107,1,2,39,0,4,41,20,0,1.823,0.691,14,7.98,22.99
"507","TOSCA_ROV08",63.44853,57.97326,"2018-06-01",2346.71,2324.18,3.19,34.9,"boulders",584,8,78,0,0,1,1,5,28,43,0,1.633,0.619,14,5.43,23.23
"508","TOSCA_ROV08",63.45132,57.97289,"2018-06-01",2343.36,2305.23,3.19,34.9,"sand",585,8,61,0,1,1,1,6,8,44,0,1.044,0.502,8,5.12,25.85
"509","TOSCA_ROV08",63.4539,57.97256,"2018-06-01",2310.91,2284.47,3.21,34.9,"sand",586,8,44,3,0,11,0,1,1,28,0,0.989,0.615,5,7,23.33
"510","TOSCA_ROV08",63.45655,57.97219,"2018-06-01",2305.51,2264.92,3.21,34.9,"boulders",587,8,122,1,0,62,0,1,54,4,0,1.417,0.615,10,6.18,17.97
"511","TOSCA_ROV08",63.45871,57.97181,"2018-06-01",2275.6,2247.74,3.21,34.9,"gravel",588,8,77,4,0,11,1,4,40,17,0,2.02,0.728,16,5.36,23.63
"512","TOSCA_ROV08",63.46048,57.97147,"2018-06-01",2264.12,2233.52,3.21,34.9,"boulders",589,8,148,3,1,24,0,3,107,10,0,1.563,0.577,15,4.85,24.54
"513","TOSCA_ROV08",63.46252,57.97106,"2018-06-01",2239.86,2215.08,3.21,34.9,"boulders",590,8,31,0,0,5,1,3,15,7,0,1.946,0.845,10,5.25,27.75
"514","TOSCA_ROV08",63.46534,57.97075,"2018-06-01",2220.84,2195.02,3.21,34.9,"boulders",591,8,95,3,1,2,0,4,64,21,0,1.687,0.595,17,5.54,26.1
"515","TOSCA_ROV08",63.46747,57.9705,"2018-06-01",2203.08,2180.87,3.21,34.9,"sand",592,8,107,6,0,7,0,11,77,6,0,2.503,0.822,21,6.33,22.2
"516","TOSCA_ROV08",63.46968,57.97009,"2018-06-01",2191.43,2175.29,3.22,34.9,"sand",593,8,86,3,0,0,1,3,19,60,0,1.007,0.517,7,7.02,21.63
"517","TOSCA_ROV08",63.47228,57.96971,"2018-06-01",2172.52,2175.37,3.23,34.89,"sand",594,8,5,1,0,0,0,0,0,4,0,0.5,0.722,2,7.42,17.96
"518","TOSCA_ROV08",63.47381,57.96933,"2018-06-01",2159.95,2178.24,3.24,34.84,"sand",595,8,46,1,1,0,0,1,1,42,0,0.416,0.258,5,4.23,12.11
"519","TOSCA_ROV08",63.477,57.96898,"2018-06-01",2160.22,2180.55,3.25,34.84,"sand",596,8,45,6,0,0,0,2,0,37,0,0.599,0.432,4,3.72,9.64
"520","TOSCA_ROV08",63.48083,57.9688,"2018-06-01",2158.21,2187.54,3.26,34.84,"sand",597,8,194,18,0,44,0,9,55,68,0,2.122,0.668,24,3.22,12.25
"521","TOSCA_ROV08",63.48419,57.96865,"2018-06-01",2164.3,2186.7,3.26,34.84,"sand",598,8,6,0,0,0,0,2,0,4,0,0.868,0.79,3,4.06,12.98
"522","TOSCA_ROV08",63.48768,57.96887,"2018-06-01",2171.99,2185.41,3.26,34.84,"sand",599,8,33,7,0,0,1,6,0,19,0,1.063,0.767,4,4.27,10.99
"523","TOSCA_ROV08",63.4916,57.96891,"2018-06-01",2170.56,2170.44,3.26,34.84,"sand",600,8,131,12,0,0,0,2,0,117,0,0.384,0.349,3,3.53,9.75
"524","TOSCA_ROV08",63.49534,57.96895,"2018-06-01",2167.25,2165.27,3.27,34.84,"sand",601,8,165,24,0,0,0,5,0,136,0,0.561,0.405,4,4.15,9.4
"525","TOSCA_ROV08",63.49963,57.96898,"2018-06-01",2160.26,2165.57,3.28,34.84,"sand",602,8,121,1,2,0,0,8,0,110,0,0.399,0.248,5,6,8.97
"526","TOSCA_ROV08",63.50442,57.96905,"2018-06-01",2155.99,2166.29,3.28,34.84,"sand",603,8,66,1,0,0,2,6,1,56,0,0.59,0.367,5,6.09,14.27
"527","TOSCA_ROV08",63.50914,57.96917,"2018-06-01",2155.01,2166.29,3.29,34.84,"sand",604,8,98,1,0,0,1,5,13,78,0,0.848,0.408,8,5.59,12.73
"528","TOSCA_ROV08",63.51198,57.96928,"2018-06-01",2156.84,2164.02,3.28,34.84,"gravel",605,8,73,0,0,0,0,3,0,70,0,0.198,0.18,3,4.56,19.78
"529","TOSCA_ROV08",63.51514,57.96925,"2018-06-01",2137.24,2153.72,3.28,34.83,"gravel",606,8,233,1,0,46,1,7,51,127,0,1.425,0.54,14,6.08,20.4
"530","TOSCA_ROV08",63.5185,57.96927,"2018-06-01",2139.99,2142.47,3.28,34.83,"bedrock",607,8,132,0,0,49,0,11,59,13,0,1.953,0.704,16,6.06,13.91
"531","TOSCA_ROV08",63.52261,57.96935,"2018-06-01",2131.17,2141.74,3.28,34.83,"boulders",608,8,104,1,0,41,2,4,38,18,0,1.866,0.707,14,7.77,14.25
"532","TOSCA_ROV08",63.52659,57.96949,"2018-06-01",2132.78,2141.7,3.28,34.83,"boulders",609,8,77,3,0,52,0,5,10,7,0,1.264,0.509,12,6.25,21.47
"533","TOSCA_ROV08",63.52868,57.96948,"2018-06-01",2132.78,2131.28,3.29,35.72,"boulders",610,8,54,0,0,22,1,0,21,10,0,1.793,0.779,10,4.07,21.47
"534","TOSCA_ROV08",63.53006,57.96913,"2018-06-01",2110.7,2116.07,3.3,34.83,"boulders",611,8,85,0,0,19,1,1,12,52,0,1.207,0.549,9,6.6,12.57
"535","TOSCA_ROV08",63.53264,57.96886,"2018-06-01",2113.54,2114.98,3.3,34.83,"boulders",612,8,37,1,0,12,1,3,16,4,0,2.161,0.843,13,8.53,14.52
"536","TOSCA_ROV08",63.53607,57.96871,"2018-06-01",2098.54,2112.2,3.3,34.83,"gravel",613,8,160,0,0,6,0,20,35,99,0,1.597,0.543,19,5.12,16.16
"537","TOSCA_ROV08",63.53744,57.96848,"2018-06-01",2096.2,2103.43,3.3,34.83,"bedrock",614,8,175,1,1,3,0,4,14,152,0,0.67,0.27,12,5.11,9.7
"538","TOSCA_ROV08",63.53933,57.96812,"2018-06-01",2086.75,2084.97,3.31,34.83,"sand",615,8,221,0,0,0,0,2,2,217,0,0.109,0.079,4,5.19,8.66
"539","TOSCA_ROV08",63.54176,57.96767,"2018-06-01",2082.8,2079.13,3.31,34.83,"boulders",616,8,170,3,0,9,1,36,77,44,0,2.322,0.731,24,5.89,14.84
"540","TOSCA_ROV08",63.54403,57.96729,"2018-06-01",2075.26,2078.25,3.32,34.83,"gravel",617,8,278,0,1,0,1,13,0,263,0,0.291,0.14,8,5.56,11.59
"541","TOSCA_ROV08",63.54696,57.96689,"2018-06-01",2064.25,2073.78,3.32,34.83,"gravel",618,8,145,2,0,0,3,4,0,136,0,0.331,0.185,6,6.41,12.18
"542","TOSCA_ROV08",63.5496,57.96652,"2018-06-01",2061.79,2070.43,3.32,34.83,"boulders",619,8,59,1,0,0,0,44,8,6,0,1.197,0.52,10,4.56,1.03
"543","TOSCA_ROV08",63.5509,57.96634,"2018-06-01",2062.14,2059.58,3.32,34.83,"boulders",620,8,69,2,0,0,2,3,43,19,0,2.175,0.803,15,4.48,16.23
"544","TOSCA_ROV08",63.55273,57.96607,"2018-06-01",2042.89,2029.86,3.32,34.83,"gravel",621,8,324,3,0,0,0,13,15,293,0,0.51,0.205,12,3.84,19.87
"545","TOSCA_ROV08",63.55638,57.96578,"2018-06-01",2036.81,2019.36,3.4,34.83,"gravel",622,8,199,2,1,3,1,1,8,183,0,0.449,0.195,10,4.2,12.67
"546","TOSCA_ROV08",63.55814,57.96544,"2018-06-01",2027.57,2015.63,3.4,34.83,"gravel",623,8,185,0,0,0,1,0,0,184,0,0.034,0.048,2,3.74,13.36
"547","TOSCA_ROV08",63.56016,57.96508,"2018-06-01",2012.77,2010.77,3.4,34.83,"gravel",624,8,241,2,0,0,1,2,2,234,0,0.182,0.094,7,3.53,15.75
"548","TOSCA_ROV08",63.56316,57.96472,"2018-06-01",2006.5,2003.09,3.41,34.83,"gravel",625,8,230,1,0,0,1,4,12,212,0,0.448,0.18,12,2.85,15.14
"549","TOSCA_ROV08",63.5662,57.96437,"2018-06-01",1994.1,1987.82,3.41,34.83,"gravel",626,8,168,3,0,4,1,2,4,154,0,0.468,0.195,11,2.82,14.98
"550","TOSCA_ROV08",63.56855,57.96401,"2018-06-01",1979.52,1966.14,3.42,34.83,"sand",627,8,171,12,0,0,0,1,3,155,0,0.515,0.215,11,2.68,19.38
"551","TOSCA_ROV08",63.57083,57.96361,"2018-06-01",1972.78,1939.9,3.43,34.83,"sand",628,8,47,7,0,0,0,2,2,36,0,1.006,0.458,9,2.54,19.25
"552","TOSCA_ROV08",63.57323,57.96317,"2018-06-01",1959.11,1919.21,3.45,34.83,"boulders",629,8,178,6,0,25,2,18,49,78,0,1.981,0.661,20,3.37,19.94
"553","TOSCA_ROV08",63.57636,57.96288,"2018-06-01",1943.18,1897.7,3.45,34.83,"boulders",630,8,197,3,0,27,0,4,66,97,0,1.636,0.62,14,4.65,21.92
"554","TOSCA_ROV08",63.57987,57.96261,"2018-06-01",1928.14,1872.38,3.48,34.83,"sand",631,8,99,4,0,0,1,6,14,74,0,1.155,0.45,13,3.69,27.83
"555","TOSCA_ROV08",63.58216,57.96222,"2018-06-01",1895.14,1858.36,3.51,34.83,"boulders",632,8,100,3,0,9,1,12,26,49,0,1.894,0.669,17,3.53,26.84
"556","TOSCA_ROV08",63.5839,57.96181,"2018-06-01",1879.66,1858.26,3.52,34.83,"boulders",633,8,111,4,0,9,2,13,64,19,0,2.478,0.76,26,3.57,16.51
"557","TOSCA_ROV08",63.5864,57.96135,"2018-06-01",1860.85,1850.04,3.55,34.82,"boulders",634,8,48,3,0,0,3,8,21,13,0,2.396,0.829,18,4.33,22.86
"558","TOSCA_ROV08",63.58911,57.96092,"2018-06-01",1856.62,1838.82,3.55,34.82,"boulders",635,8,20,4,0,0,1,3,3,9,0,1.938,0.808,11,4.15,14.05
"559","TOSCA_ROV08",63.5904,57.9607,"2018-06-01",1836.14,1813.84,3.56,34.82,"sand",636,8,5,2,0,0,0,1,0,2,0,1.332,0.961,4,3.47,18.91
"560","TOSCA_ROV08",63.59178,57.96052,"2018-06-01",1836.14,1794.73,3.56,34.82,"sand",637,8,39,17,0,0,2,0,0,20,0,1.188,0.738,5,3.29,18.91
"561","TOSCA_ROV08",63.59449,57.96014,"2018-06-01",1824.66,1780.25,3.56,34.82,"gravel",638,8,11,4,0,0,1,1,2,3,0,1.972,0.948,8,2.76,26.48
"562","TOSCA_ROV08",63.59842,57.95984,"2018-06-01",1798.77,1761.19,3.55,34.82,"boulders",639,8,129,13,0,8,0,38,65,5,0,2.591,0.795,26,3.12,23.76
"563","TOSCA_ROV08",63.60157,57.95958,"2018-06-01",1780.88,1740.62,3.55,34.82,"boulders",640,8,190,3,0,10,2,39,126,10,0,2.577,0.765,29,4.84,31.1
"564","TOSCA_ROV08",63.60446,57.95927,"2018-06-01",1772.04,1725.67,3.56,34.82,"sand",641,8,123,7,0,11,1,25,55,24,0,2.455,0.772,24,5.72,24.41
"565","TOSCA_ROV08",63.60828,57.95888,"2018-06-01",1743.24,1716.97,3.57,34.82,"gravel",642,8,131,14,1,1,1,24,84,6,0,2.64,0.801,27,5.72,15
"566","TOSCA_ROV08",63.61157,57.95848,"2018-06-01",1726.34,1707.58,3.57,34.82,"gravel",643,8,11,1,0,0,1,1,0,8,0,0.886,0.639,4,4.76,14.63
"567","TOSCA_ROV08",63.61495,57.95812,"2018-06-01",1717.5,1696.79,3.57,34.82,"gravel",644,8,12,8,0,0,1,2,0,1,0,2.21,0.96,10,4.49,11.95
"568","TOSCA_ROV08",63.61786,57.95782,"2018-06-01",1709.94,1695.48,3.57,34.82,"gravel",645,8,15,11,0,0,2,1,0,1,0,2.154,0.935,10,4.88,13.26
"569","TOSCA_ROV08",63.62043,57.95745,"2018-06-01",1696.44,1695.5,3.57,34.82,"sand",646,8,49,32,0,0,1,4,0,12,0,1.511,0.776,7,4.73,13.95
"570","TOSCA_ROV08",63.62374,57.9571,"2018-06-01",1682.55,1669.01,3.59,34.82,"boulders",647,8,45,8,0,2,1,18,16,0,0,2.229,0.823,15,3.48,22.13
"571","TOSCA_ROV08",63.62616,57.95684,"2018-06-01",1667.83,1622.23,3.6,34.81,"sand",648,8,101,19,0,2,0,47,31,2,0,2.082,0.707,19,4.37,23.92
"572","TOSCA_ROV08",63.62946,57.95648,"2018-06-01",1647.45,1598.4,3.59,34.81,"boulders",649,8,209,21,0,47,3,41,91,6,0,2.534,0.731,32,5.7,21.29
"573","TOSCA_ROV08",63.63198,57.95613,"2018-06-01",1635.46,1586.37,3.59,34.81,"boulders",650,8,149,18,1,21,0,45,53,11,0,2.674,0.811,27,4.23,30.38
"574","TOSCA_ROV08",63.63476,57.9557,"2018-06-01",1608.05,1586.19,3.59,34.81,"boulders",651,8,240,14,0,42,1,96,68,19,0,2.346,0.738,24,6.01,29.19
