"","site #","Region","Zoogeogr.Region","Country","Tidal Regime","Location","Longitude","Latitude","Phylum","class/orded","Family","Genus","Species","Habitat","Fresh mangrove leaves feeder","Leaf litter and propagule feeder","Microalgae and bacteria feeder","Detritivore","Suspension feeder","Macroalgal feeder","Predator","Omnivore","Scavenger","Lignivore","Burrowing","Surface digging","Woodboring","Encrustering","Leaf storing","Sruface bioturbating","Fragmentating","Free leaving"
"1",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Grapsidae","Goniopsis","Goniopsis pulchra","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus transversus","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Sesarmidae","Aratus","Aratus pacificus","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"4",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Sesarmidae","Armases","Armases occidentale","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"5",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Sesarmidae","Armases","Armases angustum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"6",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Sesarmidae","Sesarma","Sesarma aequatoriale","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"7",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma crassum","Supra",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"8",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Uca","Uca heteropleura","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"9",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Leptuca","Leptuca festae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"10",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Leptuca","Leptuca dorotheae","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"11",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Leptuca","Leptuca beebei","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"12",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Uca","Uca stylifera","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"13",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Minuca","Minuca vocator","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"14",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Ocypodidae","Ucides","Ucides occidentalis","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"15",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Panopeidae","Panopeus","Panopeus sp. 1","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"16",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Panopeidae","Eurytium","Eurytium tristani","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"17",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Ellobiidae","Ellobium","Ellobium stagnale","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"18",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Neritidae","Vitta","Vitta luteofasciata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"19",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus colombiensis","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"20",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Alpheidae","Synalpheus","Synalpheus sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"21",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius lineatus","Inter_M",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"22",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes toxotes","Inter_M",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"23",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"24",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Stomatopoda","Squillidae","Squilla","Squilla sp. 1","Inter_M",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"25",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria aberrans","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"26",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria zebra","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"27",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria variegata","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"28",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria varia","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"29",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Cyrenidae","Polymesoda","Polymesoda inflata","Inter_M",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"30",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Cyrenidae","Polymesoda","Polymesoda meridionalis","Inter_M",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"31",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Palaemonidae","Palaemon","Palaemon hancocki","Inter_M",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"32",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Arcidae","Anadara","Anadara similis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"33",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Arcidae","Anadara","Anadara tuberculosa","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"34",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Columbellidae","Anachis","Anachis sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"35",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus mazatlanicus","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"36",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Ellobiidae","Melampus","Melampus sp. 1","Inter_M",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"37",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Mytilidae","Mytella","Mytella guyanensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"38",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Veneridae","Leukoma","Leukoma asperrima","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"39",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Veneridae","Leukoma","Leukoma grata","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"40",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Sessilia","Chthamalidae","Chthamalus","Chthamalus panamensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"41",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Ostreidae","Crassostrea","Crassostrea corteziensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"42",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Muricidae","Thaisella","Thaisella kiosquiformis","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"43",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Potamididae","Cerithideopsis","Cerithideopsis californica","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"44",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Gastropoda","Potamididae","Cerithideopsis","Cerithideopsis pulchra","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"45",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Crustacea","Decapoda","Portunidae","Cronius","Cronius ruber","Inter_M",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"46",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Ostreidae","Saccostrea","Saccostrea palmula","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"47",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Ostreidae","Striostrea","Striostrea prismatica","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"48",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Bankia","Bankia zeteki","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"49",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Bankia","Bankia destructa","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"50",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Teredo","Teredo furcifera","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"51",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Teredo","Teredo bartschi","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"52",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Nausitora","Nausitora excolpa","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"53",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Teredinidae","Nausitora","Nausitora dryas","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"54",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Pholadidae ","Barnea","Barnea subtruncata","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"55",1,"S-America-W","East-Pacific","Colombia","Macro","Báhia Málaga",-77.31,3.97,"Mollusca","Bivalvia","Pholadidae ","Martesia","Martesia striata","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"56",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Callichiridae","Lepidophthalmus","Lepidophthalmus siriboia","Inter_M",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"57",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Grapsidae","Goniopsis","Goniopsis cruentata","Inter_F",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"58",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus gracilis","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"59",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Aratus","Aratus pisonii","Inter_F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"60",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Armases","Armases angustipes","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"61",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Armases","Armases benedicti","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"62",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Armases","Armases rubripes","Inter_F",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"63",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Sesarma","Sesarma curacaoense","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"64",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Sesarmidae","Sesarma","Sesarma rectum","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"65",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Gecarcinidae","Cardisoma","Cardisoma guanhumi","Supra",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"66",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Leptuca","Leptuca cumulanta","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"67",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Uca","Uca maracoani","Inter_M",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"68",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Minuca","Minuca mordax","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"69",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Minuca","Minuca rapax","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"70",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Leptuca","Leptuca thayeri","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"71",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Minuca","Minuca vocator","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0
"72",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Ocypodidae","Ucides","Ucides cordatus","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0
"73",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Menippidae","Menippe","Menippe nodifrons","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"74",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Panopeidae","Panopeus","Panopeus lacustris","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"75",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Panopeidae","Eurytium","Eurytium limosum","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"76",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Ellobiidae","Ellobium","Ellobium dominicense","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"77",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Alpheidae","Alpheus","Alpheus sp. 1","Inter_F",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"78",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Diogenidae","Clibanarius","Clibanarius vittatus","Inter_F",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"79",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes bocourti","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"80",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Portunidae","Callinectes","Callinectes exasperatus","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"81",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes armatus","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"82",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Stomatopoda","Squillidae","Squilla","Squilla sp. 1","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
"83",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Littorinidae","Littoraria","Littoraria angulifera","Inter_F",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"84",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Ellobiidae","Melampus","Melampus coffea","Inter_F",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"85",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Mytilidae","Mytella","Mytella charruana","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"86",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Mytilidae","Mytella","Mytella guyanensis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0
"87",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Gastropoda","Muricidae","Claremontiella","Claremontiella nodulosa","Inter_F",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"88",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Crustacea","Sessilia","Balanidae","Fistulobalanus","Fistulobalanus citerosum","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"89",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Ostreidae","Crassostrea","Crassostrea tulipa","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"90",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Ostreidae","Crassostrea","Crassotrea sp. 1","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"91",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Teredinidae","Neoteredo","Neoteredo reynei","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"92",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Teredinidae","Lyrodus","Lyrodus pedicellatus","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"93",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Teredinidae","Teredo","Teredo sp. 1","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"94",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Teredinidae","Bankia","Bankia fimbriatula","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"95",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Myidae","Sphenia","Sphenia fragilis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
"96",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Pholadidae","Martesia","Martesia striata","Inter_F",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0
"97",2,"S-America-E","West Atlantic","Brazil","Macro","Península Ajuruteua",-46.6864,-0.88642,"Mollusca","Bivalvia","Corbulidae","Anticorbula","Anticorbula fluviatilis","Inter_F",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0
