/* DATA DESCRIPTION:
	TARA_20120109T0059Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T0059Z_142_EVENT_NET.pdf) * LATITUDE START: 25.511500 * LONGITUDE START: -88.372700 * LATITUDE END: 25.528000 * LONGITUDE END: -88.399200 * DATE/TIME START: 2012-01-09T00:59:00 * DATE/TIME END: 2012-01-09T02:01:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680])
	TARA_20120109T0212Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T0212Z_142_EVENT_NET.pdf) * LATITUDE START: 25.531600 * LONGITUDE START: -88.405300 * LATITUDE END: 25.539500 * LONGITUDE END: -88.417600 * DATE/TIME START: 2012-01-09T02:12:00 * DATE/TIME END: 2012-01-09T02:40:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50])
	TARA_20120109T0249Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T0249Z_142_EVENT_NET.pdf) * LATITUDE START: 25.541900 * LONGITUDE START: -88.421800 * LATITUDE END: 25.550100 * LONGITUDE END: -88.434500 * DATE/TIME START: 2012-01-09T02:49:00 * DATE/TIME END: 2012-01-09T03:18:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50])
	TARA_20120109T0323Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T0323Z_142_EVENT_NET.pdf) * LATITUDE START: 25.551800 * LONGITUDE START: -88.436800 * LATITUDE END: 25.559000 * LONGITUDE END: -88.447300 * DATE/TIME START: 2012-01-09T03:23:00 * DATE/TIME END: 2012-01-09T03:48:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200])
	TARA_20120109T0403Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T0403Z_142_EVENT_NET.pdf) * LATITUDE START: 25.564100 * LONGITUDE START: -88.454900 * LATITUDE END: 25.580900 * LONGITUDE END: -88.476400 * DATE/TIME START: 2012-01-09T04:03:00 * DATE/TIME END: 2012-01-09T04:56:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300])
	TARA_20120109T1243Z_142_EVENT_CAST ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1243Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.510100 * LONGITUDE START: -88.383000 * LATITUDE END: 25.524400 * LONGITUDE END: -88.392500 * DATE/TIME START: 2012-01-09T12:41:05 * DATE/TIME END: 2012-01-09T13:36:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
	TARA_20120109T1243Z_142_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1243Z_142_EVENT_CAST.pdf) * LATITUDE: 25.510100 * LONGITUDE: -88.383000 * DATE/TIME: 2012-01-09T12:41:05 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20120109T1341Z_142_EVENT_PUMP ([day] [surface water layer (ENVO:00002042)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1341Z_142_EVENT_PUMP.pdf) * LATITUDE START: 25.526400 * LONGITUDE START: -88.394000 * LATITUDE END: 25.541600 * LONGITUDE END: -88.404400 * DATE/TIME START: 2012-01-09T13:41:00 * DATE/TIME END: 2012-01-09T14:05:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: High Volume Peristaltic Pump ([HVP-PUMP])
	TARA_20120109T1402Z_142_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1402Z_142_EVENT_NET.pdf) * LATITUDE START: 25.535200 * LONGITUDE START: -88.400400 * LATITUDE END: 25.556900 * LONGITUDE END: -88.410800 * DATE/TIME START: 2012-01-09T14:02:00 * DATE/TIME END: 2012-01-09T14:58:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4 ([NET-REGENT-680])
	TARA_20120109T1504Z_142_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1504Z_142_EVENT_NET.pdf) * LATITUDE START: 25.559300 * LONGITUDE START: -88.412600 * LATITUDE END: 25.566200 * LONGITUDE END: -88.417000 * DATE/TIME START: 2012-01-09T15:04:00 * DATE/TIME END: 2012-01-09T15:20:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20120109T1523Z_142_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1523Z_142_EVENT_NET.pdf) * LATITUDE START: 25.567800 * LONGITUDE START: -88.418000 * LATITUDE END: 25.586000 * LONGITUDE END: -88.426400 * DATE/TIME START: 2012-01-09T15:23:00 * DATE/TIME END: 2012-01-09T16:10:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300])
	TARA_20120109T1613Z_142_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [proti) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1613Z_142_EVENT_NET.pdf) * LATITUDE START: 25.587700 * LONGITUDE START: -88.427500 * LATITUDE END: 25.595000 * LONGITUDE END: -88.431700 * DATE/TIME START: 2012-01-09T16:13:00 * DATE/TIME END: 2012-01-09T16:30:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20120109T1635Z_142_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1635Z_142_EVENT_NET.pdf) * LATITUDE START: 25.597400 * LONGITUDE START: -88.433000 * LATITUDE END: 25.605400 * LONGITUDE END: -88.437700 * DATE/TIME START: 2012-01-09T16:35:00 * DATE/TIME END: 2012-01-09T16:54:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-50])
	TARA_20120109T1659Z_142_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1659Z_142_EVENT_NET.pdf) * LATITUDE START: 25.607800 * LONGITUDE START: -88.439400 * LATITUDE END: 25.617000 * LONGITUDE END: -88.444700 * DATE/TIME START: 2012-01-09T16:59:00 * DATE/TIME END: 2012-01-09T17:18:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75 ([NET-WPII-200])
	TARA_20120109T1729Z_142_EVENT_NET ([day] [surface water layer (ENVO:00002042)] [plast) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1729Z_142_EVENT_NET.pdf) * LATITUDE START: 25.621900 * LONGITUDE START: -88.448100 * LATITUDE END: 25.583900 * LONGITUDE END: -88.435200 * DATE/TIME START: 2012-01-09T17:29:00 * DATE/TIME END: 2012-01-09T18:35:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Neuston net, type=Manta (ALGALITA), mesh(µm)=500, width(m)=0.70, length(m)=2.5 ([NET-MANTA-ST-500])
	TARA_20120109T1852Z_142_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1852Z_142_EVENT_NET.pdf) * LATITUDE START: 25.577300 * LONGITUDE START: -88.430800 * LATITUDE END: 25.589600 * LONGITUDE END: -88.437000 * DATE/TIME START: 2012-01-09T18:52:00 * DATE/TIME END: 2012-01-09T19:21:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-180]+[SIEVE-2000]) * COMMENT: Device: material from the net was poured through a [SIEVE-2000] type=metal, shape=pan, mesh size (µm)=2000, diameter (cm)=30]
	TARA_20120109T1926Z_142_EVENT_NET ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T1926Z_142_EVENT_NET.pdf) * LATITUDE START: 25.592100 * LONGITUDE START: -88.438800 * LATITUDE END: 25.611900 * LONGITUDE END: -88.450100 * DATE/TIME START: 2012-01-09T19:26:00 * DATE/TIME END: 2012-01-09T20:09:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5 ([NET-DOUBLE-20]+[SIEVE-180]) * COMMENT: Device: material from the net was poured through a [SIEVE-180] type=metal, shape=pan, mesh size (µm)=180, diameter (cm)=30]
	TARA_20120109T2019Z_142_Combined-EVENTS_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2019Z_142_Combined-EVENTS_CAST.pdf) * LATITUDE START: 25.616800 * LONGITUDE START: -88.453200 * LATITUDE END: 25.710900 * LONGITUDE END: -88.491600 * DATE/TIME START: 2012-01-09T20:17:16 * DATE/TIME END: 2012-01-09T23:33:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Curator: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20120109T2019Z_142_EVENT_CAST, TARA_20120109T2110Z_142_EVENT_CAST, TARA_20120109T2156Z_142_EVENT_CAST, TARA_20120109T2243Z_142_EVENT_CAST]
	TARA_20120109T2019Z_142_EVENT_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2019Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.631800 * LONGITUDE START: -88.453200 * LATITUDE END: 25.627300 * LONGITUDE END: -88.457600 * DATE/TIME START: 2012-01-09T20:17:16 * DATE/TIME END: 2012-01-09T20:42:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: DCM #1]
	TARA_20120109T2019Z_142_EVENT_SECCHI ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2019Z_142_EVENT_CAST.pdf) * LATITUDE: 25.631800 * LONGITUDE: -88.453200 * DATE/TIME: 2012-01-09T20:17:16 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Secchi disk, diameter_(cm)=20 ([SECCHI-20])
	TARA_20120109T2110Z_142_EVENT_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2110Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.641000 * LONGITUDE START: -88.465100 * LATITUDE END: 25.650600 * LONGITUDE END: -88.469000 * DATE/TIME START: 2012-01-09T21:08:46 * DATE/TIME END: 2012-01-09T21:32:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: DCM #2]
	TARA_20120109T2156Z_142_EVENT_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2156Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.664100 * LONGITUDE START: -88.476900 * LATITUDE END: 25.674900 * LONGITUDE END: -88.480900 * DATE/TIME START: 2012-01-09T21:54:54 * DATE/TIME END: 2012-01-09T22:20:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: DCM #3]
	TARA_20120109T2243Z_142_EVENT_CAST ([day] [deep chlorophyll maximum layer (ENVO:010003) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120109T2243Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.689100 * LONGITUDE START: -88.487600 * LATITUDE END: 25.710900 * LONGITUDE END: -88.491600 * DATE/TIME START: 2012-01-09T22:41:52 * DATE/TIME END: 2012-01-09T23:33:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: DCM #4]
	TARA_20120110T0112Z_142_EVENT_NET ([night] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T0112Z_142_EVENT_NET.pdf) * LATITUDE START: 25.633100 * LONGITUDE START: -88.442900 * LATITUDE END: 25.560200 * LONGITUDE END: -88.412400 * DATE/TIME START: 2012-01-10T01:12:00 * DATE/TIME END: 2012-01-10T03:33:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Multiple opening/closing net, 300 µm meshsize (MSN300) * COMMENT: Logsheet: (Searson, Picheral) M Net max : 966/4. Oddie max: 960/4]
	TARA_20120110T1236Z_142_EVENT_NET ([day] [water layer with no specific feature]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T1236Z_142_EVENT_NET.pdf) * LATITUDE START: 25.557100 * LONGITUDE START: -88.412700 * LATITUDE END: 25.610300 * LONGITUDE END: -88.441800 * DATE/TIME START: 2012-01-10T12:36:00 * DATE/TIME END: 2012-01-10T14:33:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Multiple opening/closing net, 300 µm meshsize (MSN300) * COMMENT: Logsheet: (Picheral, Searson) M Net max : 977 m. Oddie max : 971/2 m. ]
	TARA_20120110T1451Z_142_Combined-EVENTS_CAST ([day] [mesopelagic zone (ENVO:00000213)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T1451Z_142_Combined-EVENTS_CAST.pdf) * LATITUDE START: 25.623600 * LONGITUDE START: -88.450000 * LATITUDE END: 25.640500 * LONGITUDE END: -88.408500 * DATE/TIME START: 2012-01-10T14:49:35 * DATE/TIME END: 2012-01-10T20:15:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Curator: Multiple casts were made to collect large volumes of water from a discrete depth. The following casts were used:TARA_20120110T1451Z_142_EVENT_CAST, TARA_20120110T1605Z_142_EVENT_CAST, TARA_20120110T1920Z_142_EVENT_CAST]
	TARA_20120110T1451Z_142_EVENT_CAST ([day] [mesopelagic zone (ENVO:00000213)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T1451Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.623600 * LONGITUDE START: -88.450000 * LATITUDE END: 25.646600 * LONGITUDE END: -88.458000 * DATE/TIME START: 2012-01-10T14:49:35 * DATE/TIME END: 2012-01-10T15:36:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: MESO #1]
	TARA_20120110T1605Z_142_EVENT_CAST ([day] [mesopelagic zone (ENVO:00000213)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T1605Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.666500 * LONGITUDE START: -88.467300 * LATITUDE END: 25.695300 * LONGITUDE END: -88.474600 * DATE/TIME START: 2012-01-10T16:03:13 * DATE/TIME END: 2012-01-10T16:53:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: MESO #2]
	TARA_20120110T1920Z_142_EVENT_CAST ([day] [mesopelagic zone (ENVO:00000213)]) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120110T1920Z_142_EVENT_CAST.pdf) * LATITUDE START: 25.602900 * LONGITUDE START: -88.414700 * LATITUDE END: 25.640500 * LONGITUDE END: -88.408500 * DATE/TIME START: 2012-01-10T19:17:55 * DATE/TIME END: 2012-01-10T20:15:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Engineer: MESO #3]
	TARA_20120111T1430Z_999_EVENT_CAST ([day] [water layer with no specific feature] [near) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120111T1430Z_999_EVENT_CAST.pdf) * LATITUDE START: 25.736900 * LONGITUDE START: -86.542400 * LATITUDE END: 25.731300 * LONGITUDE END: -86.523700 * DATE/TIME START: 2012-01-11T14:28:31 * DATE/TIME END: 2012-01-11T15:22:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
	TARA_20120111T1525Z_999_EVENT_NET ([day] [water layer with no specific feature] [near) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120111T1525Z_999_EVENT_NET.pdf) * LATITUDE START: 25.730000 * LONGITUDE START: -86.522200 * LATITUDE END: 25.721300 * LONGITUDE END: -86.496700 * DATE/TIME START: 2012-01-11T15:25:00 * DATE/TIME END: 2012-01-11T16:35:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3 ([NET-BONGO-300])
	TARA_20120112T1309Z_999_EVENT_CAST ([day] [water layer with no specific feature] [near) (URI: https://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20120112T1309Z_999_EVENT_CAST.pdf) * LATITUDE START: 24.862500 * LONGITUDE START: -84.368500 * LATITUDE END: 24.846400 * LONGITUDE END: -84.348600 * DATE/TIME START: 2012-01-12T13:07:09 * DATE/TIME END: 2012-01-12T14:00:00 * CAMPAIGN: TARA_20111230Z (Panama City to Savannah, Stations: TARA_141-143) * BASIS: SV Tara (URI: https://en.wikipedia.org/wiki/Tara_expedition) * METHOD/DEVICE: Rosette Vertical Sampling System ([RVSS]) * COMMENT: Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]
